Trial,Bandit,Reward,Cumulative_Reward,Cumulative_Regret,Algorithm
7767,3,5.0285,31026.9863,41.0137,EpsilonGreedy
7768,3,3.2713,31030.2576,41.7424,EpsilonGreedy
7769,3,3.2799,31033.5375,42.4625,EpsilonGreedy
7770,3,3.2876,31036.8251,43.1749,EpsilonGreedy
7771,3,4.3541,31041.1792,42.8208,EpsilonGreedy
7772,3,5.1540,31046.3332,41.6668,EpsilonGreedy
7773,3,3.2283,31049.5616,42.4384,EpsilonGreedy
7774,3,5.5059,31055.0674,40.9326,EpsilonGreedy
7775,3,4.8303,31059.8977,40.1023,EpsilonGreedy
7776,3,3.4897,31063.3875,40.6125,EpsilonGreedy
7777,3,4.3044,31067.6919,40.3081,EpsilonGreedy
7778,3,2.1570,31069.8489,42.1511,EpsilonGreedy
7779,3,4.1668,31074.0157,41.9843,EpsilonGreedy
7780,3,3.5712,31077.5869,42.4131,EpsilonGreedy
7781,3,2.6774,31080.2643,43.7357,EpsilonGreedy
7782,3,4.7826,31085.0469,42.9531,EpsilonGreedy
7783,3,3.6241,31088.6710,43.3290,EpsilonGreedy
7784,3,3.4245,31092.0955,43.9045,EpsilonGreedy
7785,3,3.9500,31096.0455,43.9545,EpsilonGreedy
7786,3,2.8818,31098.9273,45.0727,EpsilonGreedy
7787,3,3.0968,31102.0241,45.9759,EpsilonGreedy
7788,3,4.2119,31106.2360,45.7640,EpsilonGreedy
7789,3,5.4860,31111.7220,44.2780,EpsilonGreedy
7790,3,5.0244,31116.7465,43.2535,EpsilonGreedy
7791,3,4.0007,31120.7472,43.2528,EpsilonGreedy
7792,3,4.4384,31125.1855,42.8145,EpsilonGreedy
7793,3,3.8819,31129.0675,42.9325,EpsilonGreedy
7794,3,4.0862,31133.1536,42.8464,EpsilonGreedy
7795,3,2.9641,31136.1177,43.8823,EpsilonGreedy
7796,3,3.8889,31140.0067,43.9933,EpsilonGreedy
7797,3,5.2143,31145.2210,42.7790,EpsilonGreedy
7798,3,5.1418,31150.3627,41.6373,EpsilonGreedy
7799,3,3.8934,31154.2561,41.7439,EpsilonGreedy
7800,3,4.8181,31159.0742,40.9258,EpsilonGreedy
7801,3,3.7466,31162.8208,41.1792,EpsilonGreedy
7802,3,4.5537,31167.3746,40.6254,EpsilonGreedy
7803,3,2.6525,31170.0271,41.9729,EpsilonGreedy
7804,3,5.1208,31175.1479,40.8521,EpsilonGreedy
7805,3,4.2001,31179.3480,40.6520,EpsilonGreedy
7806,3,1.6965,31181.0445,42.9555,EpsilonGreedy
7807,3,3.2890,31184.3335,43.6665,EpsilonGreedy
7808,3,5.6814,31190.0149,41.9851,EpsilonGreedy
7809,3,4.4669,31194.4817,41.5183,EpsilonGreedy
7810,3,4.0463,31198.5280,41.4720,EpsilonGreedy
7811,3,5.3670,31203.8950,40.1050,EpsilonGreedy
7812,3,4.3648,31208.2598,39.7402,EpsilonGreedy
7813,3,3.9109,31212.1708,39.8292,EpsilonGreedy
7814,3,3.7378,31215.9086,40.0914,EpsilonGreedy
7815,3,4.4554,31220.3640,39.6360,EpsilonGreedy
7816,3,2.9120,31223.2760,40.7240,EpsilonGreedy
7817,3,4.5366,31227.8126,40.1874,EpsilonGreedy
7818,3,5.4407,31233.2533,38.7467,EpsilonGreedy
7819,3,6.4974,31239.7506,36.2494,EpsilonGreedy
7820,3,2.8634,31242.6141,37.3859,EpsilonGreedy
7821,3,4.8714,31247.4855,36.5145,EpsilonGreedy
7822,3,3.7867,31251.2722,36.7278,EpsilonGreedy
7823,3,4.1732,31255.4454,36.5546,EpsilonGreedy
7824,3,5.1579,31260.6032,35.3968,EpsilonGreedy
7825,3,3.8840,31264.4873,35.5127,EpsilonGreedy
7826,3,5.3753,31269.8626,34.1374,EpsilonGreedy
7827,3,2.9693,31272.8319,35.1681,EpsilonGreedy
7828,3,4.5037,31277.3356,34.6644,EpsilonGreedy
7829,3,2.3420,31279.6775,36.3225,EpsilonGreedy
7830,3,2.7477,31282.4253,37.5747,EpsilonGreedy
7831,3,6.6221,31289.0473,34.9527,EpsilonGreedy
7832,3,3.9644,31293.0118,34.9882,EpsilonGreedy
7833,3,4.1880,31297.1998,34.8002,EpsilonGreedy
7834,3,3.8876,31301.0873,34.9127,EpsilonGreedy
7835,3,5.0826,31306.1699,33.8301,EpsilonGreedy
7836,3,4.4620,31310.6319,33.3681,EpsilonGreedy
7837,3,3.1992,31313.8311,34.1689,EpsilonGreedy
7838,3,4.0838,31317.9149,34.0851,EpsilonGreedy
7839,3,3.5754,31321.4902,34.5098,EpsilonGreedy
7840,3,5.0220,31326.5122,33.4878,EpsilonGreedy
7841,3,4.5943,31331.1065,32.8935,EpsilonGreedy
7842,3,2.7768,31333.8833,34.1167,EpsilonGreedy
7843,3,4.6194,31338.5027,33.4973,EpsilonGreedy
7844,3,5.0908,31343.5935,32.4065,EpsilonGreedy
7845,3,3.7065,31347.3000,32.7000,EpsilonGreedy
7846,3,4.6317,31351.9317,32.0683,EpsilonGreedy
7847,3,3.0587,31354.9903,33.0097,EpsilonGreedy
7848,3,5.1918,31360.1821,31.8179,EpsilonGreedy
7849,3,3.3448,31363.5269,32.4731,EpsilonGreedy
7850,3,3.9480,31367.4750,32.5250,EpsilonGreedy
7851,3,5.2773,31372.7523,31.2477,EpsilonGreedy
7852,3,3.2354,31375.9877,32.0123,EpsilonGreedy
7853,3,4.3190,31380.3067,31.6933,EpsilonGreedy
7854,3,4.8792,31385.1859,30.8141,EpsilonGreedy
7855,3,4.1195,31389.3054,30.6946,EpsilonGreedy
7856,3,2.9856,31392.2910,31.7090,EpsilonGreedy
7857,3,4.5299,31396.8210,31.1790,EpsilonGreedy
7858,3,5.7475,31402.5684,29.4316,EpsilonGreedy
7859,3,5.3676,31407.9360,28.0640,EpsilonGreedy
7860,3,3.8358,31411.7718,28.2282,EpsilonGreedy
7861,3,5.1297,31416.9015,27.0985,EpsilonGreedy
7862,3,3.8965,31420.7980,27.2020,EpsilonGreedy
7863,3,3.8646,31424.6626,27.3374,EpsilonGreedy
7864,3,4.2265,31428.8890,27.1110,EpsilonGreedy
7865,3,4.5896,31433.4787,26.5213,EpsilonGreedy
7866,3,2.4296,31435.9083,28.0917,EpsilonGreedy
7867,3,3.1141,31439.0224,28.9776,EpsilonGreedy
7868,3,3.7623,31442.7846,29.2154,EpsilonGreedy
7869,3,2.8942,31445.6788,30.3212,EpsilonGreedy
7870,3,3.8548,31449.5336,30.4664,EpsilonGreedy
7871,3,4.0681,31453.6016,30.3984,EpsilonGreedy
7872,3,4.2906,31457.8923,30.1077,EpsilonGreedy
7873,3,4.8805,31462.7728,29.2272,EpsilonGreedy
7874,3,3.8590,31466.6318,29.3682,EpsilonGreedy
7875,3,2.9306,31469.5624,30.4376,EpsilonGreedy
7876,3,2.7445,31472.3069,31.6931,EpsilonGreedy
7877,3,3.4041,31475.7110,32.2890,EpsilonGreedy
7878,3,2.8949,31478.6059,33.3941,EpsilonGreedy
7879,3,4.1341,31482.7400,33.2600,EpsilonGreedy
7880,3,3.2146,31485.9546,34.0454,EpsilonGreedy
7881,3,3.6234,31489.5780,34.4220,EpsilonGreedy
7882,3,3.8878,31493.4659,34.5341,EpsilonGreedy
7883,3,5.2953,31498.7611,33.2389,EpsilonGreedy
7884,3,4.3177,31503.0788,32.9212,EpsilonGreedy
7885,3,4.5400,31507.6188,32.3812,EpsilonGreedy
7886,3,4.1034,31511.7222,32.2778,EpsilonGreedy
7887,3,3.9480,31515.6702,32.3298,EpsilonGreedy
7888,3,4.6178,31520.2880,31.7120,EpsilonGreedy
7889,3,5.4454,31525.7333,30.2667,EpsilonGreedy
7890,3,4.8608,31530.5942,29.4058,EpsilonGreedy
7891,3,4.1003,31534.6945,29.3055,EpsilonGreedy
7892,3,4.6471,31539.3416,28.6584,EpsilonGreedy
7893,3,5.7562,31545.0977,26.9023,EpsilonGreedy
7894,3,5.4254,31550.5231,25.4769,EpsilonGreedy
7895,3,2.7080,31553.2311,26.7689,EpsilonGreedy
7896,3,6.1477,31559.3789,24.6211,EpsilonGreedy
7897,3,3.8422,31563.2211,24.7789,EpsilonGreedy
7898,3,3.9684,31567.1894,24.8106,EpsilonGreedy
7899,3,2.4532,31569.6426,26.3574,EpsilonGreedy
7900,3,4.8664,31574.5090,25.4910,EpsilonGreedy
7901,3,2.1953,31576.7044,27.2956,EpsilonGreedy
7902,3,4.3677,31581.0721,26.9279,EpsilonGreedy
7903,3,4.9899,31586.0620,25.9380,EpsilonGreedy
7904,3,5.1620,31591.2240,24.7760,EpsilonGreedy
7905,3,3.3262,31594.5502,25.4498,EpsilonGreedy
7906,3,3.6829,31598.2331,25.7669,EpsilonGreedy
7907,3,3.8950,31602.1281,25.8719,EpsilonGreedy
7908,3,3.8136,31605.9418,26.0582,EpsilonGreedy
7909,3,3.1118,31609.0535,26.9465,EpsilonGreedy
7910,3,4.4247,31613.4782,26.5218,EpsilonGreedy
7911,3,4.0024,31617.4806,26.5194,EpsilonGreedy
7912,3,5.5836,31623.0642,24.9358,EpsilonGreedy
7913,3,4.2403,31627.3045,24.6955,EpsilonGreedy
7914,3,3.6749,31630.9794,25.0206,EpsilonGreedy
7915,3,2.8989,31633.8784,26.1216,EpsilonGreedy
7916,3,2.1327,31636.0111,27.9889,EpsilonGreedy
7917,3,3.5037,31639.5148,28.4852,EpsilonGreedy
7918,3,3.5338,31643.0486,28.9514,EpsilonGreedy
7919,3,3.0020,31646.0506,29.9494,EpsilonGreedy
7920,3,3.4947,31649.5453,30.4547,EpsilonGreedy
7921,3,4.4269,31653.9721,30.0279,EpsilonGreedy
7922,3,3.4069,31657.3790,30.6210,EpsilonGreedy
7923,3,3.6834,31661.0624,30.9376,EpsilonGreedy
7924,3,2.6747,31663.7371,32.2629,EpsilonGreedy
7925,3,5.7810,31669.5182,30.4818,EpsilonGreedy
7926,3,4.1825,31673.7006,30.2994,EpsilonGreedy
7927,3,3.2317,31676.9323,31.0677,EpsilonGreedy
7928,3,4.6859,31681.6182,30.3818,EpsilonGreedy
7929,3,4.1365,31685.7547,30.2453,EpsilonGreedy
7930,3,3.6799,31689.4346,30.5654,EpsilonGreedy
7931,3,4.3959,31693.8305,30.1695,EpsilonGreedy
7932,3,5.0027,31698.8332,29.1668,EpsilonGreedy
7933,3,4.2804,31703.1136,28.8864,EpsilonGreedy
7934,3,5.2416,31708.3552,27.6448,EpsilonGreedy
7935,3,3.9691,31712.3243,27.6757,EpsilonGreedy
7936,3,3.6851,31716.0094,27.9906,EpsilonGreedy
7937,3,5.6300,31721.6394,26.3606,EpsilonGreedy
7938,3,3.8483,31725.4877,26.5123,EpsilonGreedy
7939,3,4.7491,31730.2368,25.7632,EpsilonGreedy
7940,3,3.8875,31734.1242,25.8758,EpsilonGreedy
7941,3,3.1064,31737.2306,26.7694,EpsilonGreedy
7942,3,3.3861,31740.6168,27.3832,EpsilonGreedy
7943,3,3.3404,31743.9572,28.0428,EpsilonGreedy
7944,3,5.4887,31749.4459,26.5541,EpsilonGreedy
7945,3,2.8325,31752.2784,27.7216,EpsilonGreedy
7946,3,3.7393,31756.0177,27.9823,EpsilonGreedy
7947,3,3.8656,31759.8833,28.1167,EpsilonGreedy
7948,3,2.9708,31762.8541,29.1459,EpsilonGreedy
7949,3,4.1738,31767.0279,28.9721,EpsilonGreedy
7950,3,3.9717,31770.9996,29.0004,EpsilonGreedy
7951,3,3.0951,31774.0946,29.9054,EpsilonGreedy
7952,3,2.8613,31776.9559,31.0441,EpsilonGreedy
7953,3,4.3424,31781.2983,30.7017,EpsilonGreedy
7954,3,2.2534,31783.5517,32.4483,EpsilonGreedy
7955,3,6.5291,31790.0808,29.9192,EpsilonGreedy
7956,3,5.0951,31795.1759,28.8241,EpsilonGreedy
7957,3,2.5733,31797.7492,30.2508,EpsilonGreedy
7958,3,3.1129,31800.8621,31.1379,EpsilonGreedy
7959,3,2.5027,31803.3647,32.6353,EpsilonGreedy
7960,3,1.5872,31804.9519,35.0481,EpsilonGreedy
7961,3,5.2916,31810.2435,33.7565,EpsilonGreedy
7962,3,3.6534,31813.8969,34.1031,EpsilonGreedy
7963,3,3.5763,31817.4732,34.5268,EpsilonGreedy
7964,3,3.9494,31821.4226,34.5774,EpsilonGreedy
7965,3,3.2668,31824.6894,35.3106,EpsilonGreedy
7966,3,4.6117,31829.3011,34.6989,EpsilonGreedy
7967,3,3.1949,31832.4961,35.5039,EpsilonGreedy
7968,3,3.6481,31836.1442,35.8558,EpsilonGreedy
7969,3,3.5155,31839.6597,36.3403,EpsilonGreedy
7970,3,3.2504,31842.9101,37.0899,EpsilonGreedy
7971,3,4.0911,31847.0012,36.9988,EpsilonGreedy
7972,3,4.2911,31851.2923,36.7077,EpsilonGreedy
7973,3,2.4331,31853.7254,38.2746,EpsilonGreedy
7974,3,5.6523,31859.3777,36.6223,EpsilonGreedy
7975,3,5.1776,31864.5552,35.4448,EpsilonGreedy
7976,3,2.5138,31867.0691,36.9309,EpsilonGreedy
7977,3,5.3517,31872.4207,35.5793,EpsilonGreedy
7978,3,3.2061,31875.6268,36.3732,EpsilonGreedy
7979,3,3.7495,31879.3763,36.6237,EpsilonGreedy
7980,3,4.3807,31883.7571,36.2429,EpsilonGreedy
7981,3,3.6968,31887.4539,36.5461,EpsilonGreedy
7982,3,4.8103,31892.2642,35.7358,EpsilonGreedy
7983,3,3.9573,31896.2215,35.7785,EpsilonGreedy
7984,3,2.9391,31899.1606,36.8394,EpsilonGreedy
7985,3,2.4831,31901.6437,38.3563,EpsilonGreedy
7986,3,2.8564,31904.5001,39.4999,EpsilonGreedy
7987,3,4.6152,31909.1153,38.8847,EpsilonGreedy
7988,3,5.0324,31914.1477,37.8523,EpsilonGreedy
7989,3,4.7171,31918.8648,37.1352,EpsilonGreedy
7990,3,4.9355,31923.8003,36.1997,EpsilonGreedy
7991,3,6.3324,31930.1326,33.8674,EpsilonGreedy
7992,3,4.5931,31934.7258,33.2742,EpsilonGreedy
7993,3,5.0722,31939.7980,32.2020,EpsilonGreedy
7994,3,2.4301,31942.2281,33.7719,EpsilonGreedy
7995,3,3.5310,31945.7592,34.2408,EpsilonGreedy
7996,3,5.3818,31951.1410,32.8590,EpsilonGreedy
7997,3,2.9340,31954.0750,33.9250,EpsilonGreedy
7998,3,3.7371,31957.8121,34.1879,EpsilonGreedy
7999,3,1.5498,31959.3619,36.6381,EpsilonGreedy
8000,3,5.2157,31964.5776,35.4224,EpsilonGreedy
8001,3,5.1896,31969.7673,34.2327,EpsilonGreedy
8002,3,5.1375,31974.9047,33.0953,EpsilonGreedy
8003,3,3.5779,31978.4826,33.5174,EpsilonGreedy
8004,3,3.8286,31982.3113,33.6887,EpsilonGreedy
8005,3,3.9908,31986.3020,33.6980,EpsilonGreedy
8006,3,7.3204,31993.6224,30.3776,EpsilonGreedy
8007,3,3.7703,31997.3928,30.6072,EpsilonGreedy
8008,3,2.9511,32000.3439,31.6561,EpsilonGreedy
8009,3,3.5755,32003.9194,32.0806,EpsilonGreedy
8010,3,4.4523,32008.3717,31.6283,EpsilonGreedy
8011,3,6.1609,32014.5326,29.4674,EpsilonGreedy
8012,3,3.2423,32017.7749,30.2251,EpsilonGreedy
8013,3,2.8763,32020.6512,31.3488,EpsilonGreedy
8014,3,5.1797,32025.8309,30.1691,EpsilonGreedy
8015,3,4.4649,32030.2959,29.7041,EpsilonGreedy
8016,3,2.5909,32032.8868,31.1132,EpsilonGreedy
8017,3,4.4396,32037.3263,30.6737,EpsilonGreedy
8018,3,3.0065,32040.3328,31.6672,EpsilonGreedy
8019,3,2.9372,32043.2701,32.7299,EpsilonGreedy
8020,3,3.5106,32046.7807,33.2193,EpsilonGreedy
8021,3,5.6072,32052.3878,31.6122,EpsilonGreedy
8022,3,4.5334,32056.9213,31.0787,EpsilonGreedy
8023,3,3.8607,32060.7820,31.2180,EpsilonGreedy
8024,3,3.2404,32064.0224,31.9776,EpsilonGreedy
8025,3,1.9624,32065.9848,34.0152,EpsilonGreedy
8026,3,2.0905,32068.0753,35.9247,EpsilonGreedy
8027,3,2.6973,32070.7726,37.2274,EpsilonGreedy
8028,3,3.2615,32074.0341,37.9659,EpsilonGreedy
8029,3,5.0239,32079.0580,36.9420,EpsilonGreedy
8030,3,3.0643,32082.1223,37.8777,EpsilonGreedy
8031,3,3.0700,32085.1923,38.8077,EpsilonGreedy
8032,3,3.6438,32088.8361,39.1639,EpsilonGreedy
8033,3,1.5566,32090.3927,41.6073,EpsilonGreedy
8034,3,5.1701,32095.5628,40.4372,EpsilonGreedy
8035,3,3.8756,32099.4384,40.5616,EpsilonGreedy
8036,3,3.2554,32102.6938,41.3062,EpsilonGreedy
8037,3,2.5853,32105.2791,42.7209,EpsilonGreedy
8038,3,2.2641,32107.5432,44.4568,EpsilonGreedy
8039,3,2.3502,32109.8934,46.1066,EpsilonGreedy
8040,3,4.9366,32114.8300,45.1700,EpsilonGreedy
8041,3,4.5947,32119.4247,44.5753,EpsilonGreedy
8042,3,5.0791,32124.5038,43.4962,EpsilonGreedy
8043,3,3.6280,32128.1318,43.8682,EpsilonGreedy
8044,3,5.1672,32133.2990,42.7010,EpsilonGreedy
8045,3,4.6725,32137.9715,42.0285,EpsilonGreedy
8046,3,3.4146,32141.3861,42.6139,EpsilonGreedy
8047,3,4.8370,32146.2231,41.7769,EpsilonGreedy
8048,3,5.5972,32151.8202,40.1798,EpsilonGreedy
8049,3,2.0072,32153.8274,42.1726,EpsilonGreedy
8050,3,3.7051,32157.5325,42.4675,EpsilonGreedy
8051,3,5.1204,32162.6529,41.3471,EpsilonGreedy
8052,3,4.2779,32166.9308,41.0692,EpsilonGreedy
8053,3,4.9368,32171.8676,40.1324,EpsilonGreedy
8054,3,3.9392,32175.8068,40.1932,EpsilonGreedy
8055,3,4.2638,32180.0706,39.9294,EpsilonGreedy
8056,3,4.1823,32184.2529,39.7471,EpsilonGreedy
8057,3,4.5228,32188.7757,39.2243,EpsilonGreedy
8058,3,0.8989,32189.6746,42.3254,EpsilonGreedy
8059,3,3.3085,32192.9831,43.0169,EpsilonGreedy
8060,3,4.1152,32197.0983,42.9017,EpsilonGreedy
8061,3,2.4661,32199.5644,44.4356,EpsilonGreedy
8062,3,4.5383,32204.1028,43.8972,EpsilonGreedy
8063,3,3.4932,32207.5960,44.4040,EpsilonGreedy
8064,3,5.5409,32213.1369,42.8631,EpsilonGreedy
8065,3,5.4809,32218.6178,41.3822,EpsilonGreedy
8066,3,3.0359,32221.6537,42.3463,EpsilonGreedy
8067,3,3.9328,32225.5865,42.4135,EpsilonGreedy
8068,3,3.0865,32228.6730,43.3270,EpsilonGreedy
8069,3,2.9858,32231.6589,44.3411,EpsilonGreedy
8070,3,4.5879,32236.2468,43.7532,EpsilonGreedy
8071,3,4.5328,32240.7796,43.2204,EpsilonGreedy
8072,3,4.9544,32245.7340,42.2660,EpsilonGreedy
8073,3,3.1883,32248.9223,43.0777,EpsilonGreedy
8074,3,3.8409,32252.7632,43.2368,EpsilonGreedy
8075,3,4.6897,32257.4529,42.5471,EpsilonGreedy
8076,3,4.4983,32261.9512,42.0488,EpsilonGreedy
8077,3,2.5782,32264.5294,43.4706,EpsilonGreedy
8078,3,2.9007,32267.4302,44.5698,EpsilonGreedy
8079,3,4.4538,32271.8840,44.1160,EpsilonGreedy
8080,3,5.3628,32277.2468,42.7532,EpsilonGreedy
8081,3,3.1869,32280.4338,43.5662,EpsilonGreedy
8082,3,3.3702,32283.8040,44.1960,EpsilonGreedy
8083,3,2.8400,32286.6440,45.3560,EpsilonGreedy
8084,3,4.3081,32290.9521,45.0479,EpsilonGreedy
8085,3,2.5345,32293.4865,46.5135,EpsilonGreedy
8086,3,3.3691,32296.8556,47.1444,EpsilonGreedy
8087,3,3.1831,32300.0386,47.9614,EpsilonGreedy
8088,3,4.5170,32304.5557,47.4443,EpsilonGreedy
8089,3,2.6314,32307.1871,48.8129,EpsilonGreedy
8090,3,4.2868,32311.4738,48.5262,EpsilonGreedy
8091,3,3.4574,32314.9313,49.0687,EpsilonGreedy
8092,3,3.0570,32317.9883,50.0117,EpsilonGreedy
8093,3,3.4091,32321.3975,50.6025,EpsilonGreedy
8094,3,1.6118,32323.0093,52.9907,EpsilonGreedy
8095,3,3.6870,32326.6963,53.3037,EpsilonGreedy
8096,3,5.5610,32332.2573,51.7427,EpsilonGreedy
8097,3,3.2850,32335.5423,52.4577,EpsilonGreedy
8098,3,4.9652,32340.5074,51.4926,EpsilonGreedy
8099,3,3.5892,32344.0966,51.9034,EpsilonGreedy
8100,3,2.9957,32347.0923,52.9077,EpsilonGreedy
8101,3,3.8776,32350.9699,53.0301,EpsilonGreedy
8102,3,3.0249,32353.9948,54.0052,EpsilonGreedy
8103,3,6.5821,32360.5770,51.4230,EpsilonGreedy
8104,3,1.6757,32362.2527,53.7473,EpsilonGreedy
8105,3,3.4192,32365.6719,54.3281,EpsilonGreedy
8106,3,4.4621,32370.1340,53.8660,EpsilonGreedy
8107,3,2.9352,32373.0692,54.9308,EpsilonGreedy
8108,3,3.7757,32376.8449,55.1551,EpsilonGreedy
8109,3,2.1208,32378.9657,57.0343,EpsilonGreedy
8110,3,2.6298,32381.5955,58.4045,EpsilonGreedy
8111,3,4.2306,32385.8261,58.1739,EpsilonGreedy
8112,3,4.2346,32390.0607,57.9393,EpsilonGreedy
8113,3,3.8335,32393.8942,58.1058,EpsilonGreedy
8114,3,3.3277,32397.2220,58.7780,EpsilonGreedy
8115,3,3.0016,32400.2236,59.7764,EpsilonGreedy
8116,3,5.2746,32405.4982,58.5018,EpsilonGreedy
8117,3,2.6976,32408.1958,59.8042,EpsilonGreedy
8118,3,1.7490,32409.9447,62.0553,EpsilonGreedy
8119,3,3.4810,32413.4258,62.5742,EpsilonGreedy
8120,3,4.6162,32418.0419,61.9581,EpsilonGreedy
8121,3,3.7679,32421.8099,62.1901,EpsilonGreedy
8122,3,2.3353,32424.1452,63.8548,EpsilonGreedy
8123,3,5.2500,32429.3952,62.6048,EpsilonGreedy
8124,3,3.3082,32432.7034,63.2966,EpsilonGreedy
8125,3,2.9635,32435.6669,64.3331,EpsilonGreedy
8126,3,3.6496,32439.3165,64.6835,EpsilonGreedy
8127,3,3.9819,32443.2983,64.7017,EpsilonGreedy
8128,3,4.7191,32448.0174,63.9826,EpsilonGreedy
8129,3,3.2890,32451.3064,64.6936,EpsilonGreedy
8130,3,3.7973,32455.1037,64.8963,EpsilonGreedy
8131,3,4.0352,32459.1389,64.8611,EpsilonGreedy
8132,3,5.8473,32464.9862,63.0138,EpsilonGreedy
8133,3,3.6153,32468.6015,63.3985,EpsilonGreedy
8134,3,4.5122,32473.1136,62.8864,EpsilonGreedy
8135,3,3.0425,32476.1561,63.8439,EpsilonGreedy
8136,3,4.5554,32480.7115,63.2885,EpsilonGreedy
8137,3,5.2736,32485.9850,62.0150,EpsilonGreedy
8138,3,4.7739,32490.7590,61.2410,EpsilonGreedy
8139,3,3.6575,32494.4165,61.5835,EpsilonGreedy
8140,3,4.1914,32498.6079,61.3921,EpsilonGreedy
8141,3,3.6403,32502.2482,61.7518,EpsilonGreedy
8142,3,3.2060,32505.4542,62.5458,EpsilonGreedy
8143,3,4.6655,32510.1197,61.8803,EpsilonGreedy
8144,3,5.4264,32515.5461,60.4539,EpsilonGreedy
8145,3,3.8187,32519.3648,60.6352,EpsilonGreedy
8146,3,3.5409,32522.9057,61.0943,EpsilonGreedy
8147,3,4.6882,32527.5939,60.4061,EpsilonGreedy
8148,3,2.9123,32530.5061,61.4939,EpsilonGreedy
8149,3,4.4786,32534.9848,61.0152,EpsilonGreedy
8150,3,3.7371,32538.7218,61.2782,EpsilonGreedy
8151,3,4.1322,32542.8540,61.1460,EpsilonGreedy
8152,3,6.2795,32549.1335,58.8665,EpsilonGreedy
8153,3,5.9230,32555.0565,56.9435,EpsilonGreedy
8154,3,3.2520,32558.3085,57.6915,EpsilonGreedy
8155,3,3.2191,32561.5276,58.4724,EpsilonGreedy
8156,3,4.5751,32566.1027,57.8973,EpsilonGreedy
8157,3,3.2201,32569.3227,58.6773,EpsilonGreedy
8158,3,4.3285,32573.6512,58.3488,EpsilonGreedy
8159,3,4.0068,32577.6580,58.3420,EpsilonGreedy
8160,3,4.8099,32582.4679,57.5321,EpsilonGreedy
8161,3,3.3216,32585.7895,58.2105,EpsilonGreedy
8162,3,3.4235,32589.2130,58.7870,EpsilonGreedy
8163,3,4.7230,32593.9360,58.0640,EpsilonGreedy
8164,3,4.9254,32598.8614,57.1386,EpsilonGreedy
8165,3,3.0901,32601.9515,58.0485,EpsilonGreedy
8166,3,2.1734,32604.1249,59.8751,EpsilonGreedy
8167,3,4.0258,32608.1507,59.8493,EpsilonGreedy
8168,3,3.9661,32612.1168,59.8832,EpsilonGreedy
8169,3,2.8710,32614.9878,61.0122,EpsilonGreedy
8170,3,3.4750,32618.4628,61.5372,EpsilonGreedy
8171,3,5.3174,32623.7802,60.2198,EpsilonGreedy
8172,3,5.2190,32628.9992,59.0008,EpsilonGreedy
8173,3,5.8441,32634.8433,57.1567,EpsilonGreedy
8174,3,3.0982,32637.9415,58.0585,EpsilonGreedy
8175,3,3.8414,32641.7829,58.2171,EpsilonGreedy
8176,3,2.6717,32644.4546,59.5454,EpsilonGreedy
8177,3,4.6999,32649.1545,58.8455,EpsilonGreedy
8178,3,1.7095,32650.8640,61.1360,EpsilonGreedy
8179,3,3.5796,32654.4435,61.5565,EpsilonGreedy
8180,3,3.3564,32657.7999,62.2001,EpsilonGreedy
8181,3,4.5933,32662.3933,61.6067,EpsilonGreedy
8182,3,4.7107,32667.1040,60.8960,EpsilonGreedy
8183,3,5.0345,32672.1386,59.8614,EpsilonGreedy
8184,3,2.1933,32674.3318,61.6682,EpsilonGreedy
8185,3,4.7522,32679.0841,60.9159,EpsilonGreedy
8186,3,5.4409,32684.5250,59.4750,EpsilonGreedy
8187,3,4.6785,32689.2035,58.7965,EpsilonGreedy
8188,3,3.9810,32693.1845,58.8155,EpsilonGreedy
8189,3,2.9805,32696.1650,59.8350,EpsilonGreedy
8190,3,4.2053,32700.3703,59.6297,EpsilonGreedy
8191,3,3.3472,32703.7175,60.2825,EpsilonGreedy
8192,3,3.1054,32706.8229,61.1771,EpsilonGreedy
8193,3,2.7799,32709.6027,62.3973,EpsilonGreedy
8194,3,2.3135,32711.9162,64.0838,EpsilonGreedy
8195,3,4.6497,32716.5659,63.4341,EpsilonGreedy
8196,3,3.5546,32720.1205,63.8795,EpsilonGreedy
8197,3,2.5614,32722.6819,65.3181,EpsilonGreedy
8198,3,3.8557,32726.5375,65.4625,EpsilonGreedy
8199,3,3.5658,32730.1033,65.8967,EpsilonGreedy
8200,3,4.0179,32734.1212,65.8788,EpsilonGreedy
8201,3,1.8344,32735.9556,68.0444,EpsilonGreedy
8202,3,3.4540,32739.4096,68.5904,EpsilonGreedy
8203,3,4.4538,32743.8634,68.1366,EpsilonGreedy
8204,3,3.6726,32747.5360,68.4640,EpsilonGreedy
8205,3,4.7429,32752.2789,67.7211,EpsilonGreedy
8206,3,2.5460,32754.8249,69.1751,EpsilonGreedy
8207,3,3.8912,32758.7161,69.2839,EpsilonGreedy
8208,3,4.0305,32762.7466,69.2534,EpsilonGreedy
8209,3,5.0158,32767.7624,68.2376,EpsilonGreedy
8210,3,6.1706,32773.9330,66.0670,EpsilonGreedy
8211,3,2.9560,32776.8890,67.1110,EpsilonGreedy
8212,3,5.0669,32781.9558,66.0442,EpsilonGreedy
8213,3,5.4519,32787.4077,64.5923,EpsilonGreedy
8214,3,4.0583,32791.4660,64.5340,EpsilonGreedy
8215,3,3.9914,32795.4574,64.5426,EpsilonGreedy
8216,3,5.6000,32801.0574,62.9426,EpsilonGreedy
