Trial,Bandit,Reward,Cumulative_Reward,Cumulative_Regret,Algorithm
1890,3,6.8048,7611.8484,-51.8484,ThompsonSampling
1891,3,4.3223,7616.1708,-52.1708,ThompsonSampling
1892,3,3.5127,7619.6835,-51.6835,ThompsonSampling
1893,3,4.3476,7624.0311,-52.0311,ThompsonSampling
1894,3,3.8001,7627.8311,-51.8311,ThompsonSampling
1895,3,4.1390,7631.9701,-51.9701,ThompsonSampling
1896,3,2.5367,7634.5068,-50.5068,ThompsonSampling
1897,3,4.0386,7638.5455,-50.5455,ThompsonSampling
1898,3,2.8685,7641.4139,-49.4139,ThompsonSampling
1899,3,3.4184,7644.8324,-48.8324,ThompsonSampling
1900,3,2.3968,7647.2292,-47.2292,ThompsonSampling
1901,3,1.6910,7648.9202,-44.9202,ThompsonSampling
1902,3,3.1655,7652.0857,-44.0857,ThompsonSampling
1903,3,4.0510,7656.1367,-44.1367,ThompsonSampling
1904,3,5.0014,7661.1381,-45.1381,ThompsonSampling
1905,3,4.0370,7665.1750,-45.1750,ThompsonSampling
1906,3,2.9756,7668.1506,-44.1506,ThompsonSampling
1907,3,4.8701,7673.0207,-45.0207,ThompsonSampling
1908,3,3.5722,7676.5928,-44.5928,ThompsonSampling
1909,3,2.0800,7678.6729,-42.6729,ThompsonSampling
1910,3,3.5122,7682.1851,-42.1851,ThompsonSampling
1911,3,4.6034,7686.7885,-42.7885,ThompsonSampling
1912,3,2.6918,7689.4803,-41.4803,ThompsonSampling
1913,3,4.0515,7693.5317,-41.5317,ThompsonSampling
1914,3,4.8111,7698.3428,-42.3428,ThompsonSampling
1915,3,3.7056,7702.0484,-42.0484,ThompsonSampling
1916,3,3.7352,7705.7836,-41.7836,ThompsonSampling
1917,3,4.4959,7710.2795,-42.2795,ThompsonSampling
1918,3,3.8455,7714.1250,-42.1250,ThompsonSampling
1919,3,5.4723,7719.5973,-43.5973,ThompsonSampling
1920,3,4.3814,7723.9787,-43.9787,ThompsonSampling
1921,3,6.1305,7730.1092,-46.1092,ThompsonSampling
1922,3,3.7492,7733.8584,-45.8584,ThompsonSampling
1923,3,2.0684,7735.9268,-43.9268,ThompsonSampling
1924,3,1.8626,7737.7894,-41.7894,ThompsonSampling
1925,3,4.4174,7742.2068,-42.2068,ThompsonSampling
1926,3,2.7713,7744.9781,-40.9781,ThompsonSampling
1927,3,3.7650,7748.7431,-40.7431,ThompsonSampling
1928,3,4.5383,7753.2814,-41.2814,ThompsonSampling
1929,3,3.1040,7756.3855,-40.3855,ThompsonSampling
1930,3,3.3344,7759.7198,-39.7198,ThompsonSampling
1931,3,3.3859,7763.1058,-39.1058,ThompsonSampling
1932,3,3.3586,7766.4644,-38.4644,ThompsonSampling
1933,3,3.8879,7770.3522,-38.3522,ThompsonSampling
1934,3,2.6910,7773.0433,-37.0433,ThompsonSampling
1935,3,3.9274,7776.9707,-36.9707,ThompsonSampling
1936,3,3.0048,7779.9754,-35.9754,ThompsonSampling
1937,3,3.7959,7783.7713,-35.7713,ThompsonSampling
1938,3,4.5522,7788.3235,-36.3235,ThompsonSampling
1939,3,5.2439,7793.5674,-37.5674,ThompsonSampling
1940,3,5.3035,7798.8709,-38.8709,ThompsonSampling
1941,3,3.2380,7802.1089,-38.1089,ThompsonSampling
1942,3,2.5654,7804.6743,-36.6743,ThompsonSampling
1943,3,3.7502,7808.4244,-36.4244,ThompsonSampling
1944,3,4.4707,7812.8951,-36.8951,ThompsonSampling
1945,3,3.4217,7816.3169,-36.3169,ThompsonSampling
1946,3,3.9703,7820.2872,-36.2872,ThompsonSampling
1947,3,3.3333,7823.6205,-35.6205,ThompsonSampling
1948,3,3.2123,7826.8328,-34.8328,ThompsonSampling
1949,3,3.6535,7830.4863,-34.4863,ThompsonSampling
1950,3,3.2786,7833.7649,-33.7649,ThompsonSampling
1951,3,4.5154,7838.2802,-34.2802,ThompsonSampling
1952,3,3.7830,7842.0633,-34.0633,ThompsonSampling
1953,3,3.7222,7845.7855,-33.7855,ThompsonSampling
1954,3,3.7259,7849.5114,-33.5114,ThompsonSampling
1955,3,4.0976,7853.6091,-33.6091,ThompsonSampling
1956,3,4.5760,7858.1851,-34.1851,ThompsonSampling
1957,3,4.3912,7862.5762,-34.5762,ThompsonSampling
1958,3,2.2043,7864.7806,-32.7806,ThompsonSampling
1959,3,4.9186,7869.6991,-33.6991,ThompsonSampling
1960,3,3.8603,7873.5594,-33.5594,ThompsonSampling
1961,3,5.1245,7878.6839,-34.6839,ThompsonSampling
1962,3,5.8100,7884.4939,-36.4939,ThompsonSampling
1963,3,4.9081,7889.4020,-37.4020,ThompsonSampling
1964,3,2.0393,7891.4413,-35.4413,ThompsonSampling
1965,3,5.2924,7896.7337,-36.7337,ThompsonSampling
1966,3,3.5501,7900.2838,-36.2838,ThompsonSampling
1967,3,4.1068,7904.3906,-36.3906,ThompsonSampling
1968,3,3.8375,7908.2280,-36.2280,ThompsonSampling
1969,3,4.0020,7912.2300,-36.2300,ThompsonSampling
1970,3,5.2366,7917.4667,-37.4667,ThompsonSampling
1971,3,4.6701,7922.1368,-38.1368,ThompsonSampling
1972,3,4.6486,7926.7854,-38.7854,ThompsonSampling
1973,3,2.9701,7929.7555,-37.7555,ThompsonSampling
1974,3,6.2413,7935.9968,-39.9968,ThompsonSampling
1975,3,3.5306,7939.5274,-39.5274,ThompsonSampling
1976,3,3.5585,7943.0860,-39.0860,ThompsonSampling
1977,3,4.1182,7947.2042,-39.2042,ThompsonSampling
1978,3,3.1079,7950.3121,-38.3121,ThompsonSampling
1979,3,4.9414,7955.2535,-39.2535,ThompsonSampling
1980,3,2.9891,7958.2426,-38.2426,ThompsonSampling
1981,3,4.8930,7963.1355,-39.1355,ThompsonSampling
1982,3,2.6015,7965.7370,-37.7370,ThompsonSampling
1983,3,3.4215,7969.1586,-37.1586,ThompsonSampling
1984,3,3.7123,7972.8708,-36.8708,ThompsonSampling
1985,3,2.9194,7975.7902,-35.7902,ThompsonSampling
1986,3,4.5793,7980.3694,-36.3694,ThompsonSampling
1987,3,3.4392,7983.8086,-35.8086,ThompsonSampling
1988,3,3.4672,7987.2758,-35.2758,ThompsonSampling
1989,3,5.3181,7992.5939,-36.5939,ThompsonSampling
1990,3,5.7974,7998.3913,-38.3913,ThompsonSampling
1991,3,4.1711,8002.5624,-38.5624,ThompsonSampling
1992,3,5.6000,8008.1624,-40.1624,ThompsonSampling
1993,3,3.8982,8012.0606,-40.0606,ThompsonSampling
1994,3,5.4227,8017.4832,-41.4832,ThompsonSampling
1995,3,6.1118,8023.5950,-43.5950,ThompsonSampling
1996,3,3.3504,8026.9454,-42.9454,ThompsonSampling
1997,3,4.1013,8031.0467,-43.0467,ThompsonSampling
1998,3,2.6554,8033.7021,-41.7021,ThompsonSampling
1999,3,4.5234,8038.2255,-42.2255,ThompsonSampling
2000,3,3.7623,8041.9878,-41.9878,ThompsonSampling
2001,3,2.3598,8044.3476,-40.3476,ThompsonSampling
2002,3,3.2536,8047.6013,-39.6013,ThompsonSampling
2003,3,3.4817,8051.0830,-39.0830,ThompsonSampling
2004,3,4.1836,8055.2667,-39.2667,ThompsonSampling
2005,3,4.7715,8060.0382,-40.0382,ThompsonSampling
2006,3,3.3308,8063.3689,-39.3689,ThompsonSampling
2007,3,2.4825,8065.8514,-37.8514,ThompsonSampling
2008,3,4.0049,8069.8564,-37.8564,ThompsonSampling
2009,3,5.0768,8074.9332,-38.9332,ThompsonSampling
2010,3,4.4515,8079.3847,-39.3847,ThompsonSampling
2011,3,3.6750,8083.0597,-39.0597,ThompsonSampling
2012,3,5.4006,8088.4603,-40.4603,ThompsonSampling
2013,3,4.6948,8093.1551,-41.1551,ThompsonSampling
2014,3,5.5272,8098.6823,-42.6823,ThompsonSampling
2015,3,6.5740,8105.2563,-45.2563,ThompsonSampling
2016,3,2.3113,8107.5677,-43.5677,ThompsonSampling
2017,3,3.4648,8111.0325,-43.0325,ThompsonSampling
2018,3,3.9468,8114.9794,-42.9794,ThompsonSampling
2019,3,3.6931,8118.6725,-42.6725,ThompsonSampling
2020,3,4.7290,8123.4014,-43.4014,ThompsonSampling
2021,3,3.8023,8127.2037,-43.2037,ThompsonSampling
2022,3,2.5807,8129.7844,-41.7844,ThompsonSampling
2023,3,2.3711,8132.1555,-40.1555,ThompsonSampling
2024,3,4.6032,8136.7587,-40.7587,ThompsonSampling
2025,3,1.8764,8138.6351,-38.6351,ThompsonSampling
2026,3,5.1294,8143.7645,-39.7645,ThompsonSampling
2027,3,4.5136,8148.2781,-40.2781,ThompsonSampling
2028,3,3.7947,8152.0728,-40.0728,ThompsonSampling
2029,3,1.8914,8153.9642,-37.9642,ThompsonSampling
2030,3,3.0658,8157.0300,-37.0300,ThompsonSampling
2031,3,1.2399,8158.2699,-34.2699,ThompsonSampling
2032,3,3.0712,8161.3412,-33.3412,ThompsonSampling
2033,3,4.9342,8166.2754,-34.2754,ThompsonSampling
2034,3,4.9884,8171.2638,-35.2638,ThompsonSampling
2035,3,2.3393,8173.6031,-33.6031,ThompsonSampling
2036,3,3.3418,8176.9449,-32.9449,ThompsonSampling
2037,3,7.2170,8184.1618,-36.1618,ThompsonSampling
2038,3,4.5934,8188.7552,-36.7552,ThompsonSampling
2039,3,3.4015,8192.1567,-36.1567,ThompsonSampling
2040,3,4.3267,8196.4835,-36.4835,ThompsonSampling
2041,3,2.6815,8199.1650,-35.1650,ThompsonSampling
2042,3,5.5284,8204.6934,-36.6934,ThompsonSampling
2043,3,3.8887,8208.5821,-36.5821,ThompsonSampling
2044,3,3.6414,8212.2235,-36.2235,ThompsonSampling
2045,3,3.0527,8215.2761,-35.2761,ThompsonSampling
2046,3,3.2587,8218.5348,-34.5348,ThompsonSampling
2047,3,4.4472,8222.9819,-34.9819,ThompsonSampling
2048,3,3.6750,8226.6570,-34.6570,ThompsonSampling
2049,3,5.6574,8232.3144,-36.3144,ThompsonSampling
2050,3,3.7067,8236.0211,-36.0211,ThompsonSampling
2051,3,4.3918,8240.4130,-36.4130,ThompsonSampling
2052,3,2.4152,8242.8281,-34.8281,ThompsonSampling
2053,3,3.9313,8246.7594,-34.7594,ThompsonSampling
2054,3,2.5413,8249.3007,-33.3007,ThompsonSampling
2055,3,3.8142,8253.1150,-33.1150,ThompsonSampling
2056,3,4.9988,8258.1137,-34.1137,ThompsonSampling
2057,3,4.2888,8262.4025,-34.4025,ThompsonSampling
2058,3,4.1379,8266.5404,-34.5404,ThompsonSampling
2059,3,2.2293,8268.7697,-32.7697,ThompsonSampling
2060,3,3.0267,8271.7964,-31.7964,ThompsonSampling
2061,3,3.0960,8274.8924,-30.8924,ThompsonSampling
2062,3,2.6247,8277.5171,-29.5171,ThompsonSampling
2063,3,3.1776,8280.6947,-28.6947,ThompsonSampling
2064,3,3.4345,8284.1291,-28.1291,ThompsonSampling
2065,3,4.5428,8288.6719,-28.6719,ThompsonSampling
2066,3,2.7153,8291.3872,-27.3872,ThompsonSampling
2067,3,2.2589,8293.6461,-25.6461,ThompsonSampling
2068,3,4.5506,8298.1967,-26.1967,ThompsonSampling
2069,3,5.6303,8303.8270,-27.8270,ThompsonSampling
2070,3,2.9879,8306.8149,-26.8149,ThompsonSampling
2071,3,2.3859,8309.2008,-25.2008,ThompsonSampling
2072,3,2.5636,8311.7644,-23.7644,ThompsonSampling
2073,3,3.8920,8315.6564,-23.6564,ThompsonSampling
2074,3,3.8825,8319.5389,-23.5389,ThompsonSampling
2075,3,3.9238,8323.4627,-23.4627,ThompsonSampling
2076,3,4.2344,8327.6971,-23.6971,ThompsonSampling
2077,3,5.5226,8333.2197,-25.2197,ThompsonSampling
2078,3,4.0100,8337.2297,-25.2297,ThompsonSampling
2079,3,3.8477,8341.0775,-25.0775,ThompsonSampling
2080,3,3.4001,8344.4775,-24.4775,ThompsonSampling
2081,3,3.3792,8347.8567,-23.8567,ThompsonSampling
2082,3,4.5845,8352.4413,-24.4413,ThompsonSampling
2083,3,3.5239,8355.9652,-23.9652,ThompsonSampling
2084,3,5.0399,8361.0051,-25.0051,ThompsonSampling
2085,3,4.8651,8365.8702,-25.8702,ThompsonSampling
2086,3,4.0032,8369.8734,-25.8734,ThompsonSampling
2087,3,4.0299,8373.9033,-25.9033,ThompsonSampling
2088,3,3.8624,8377.7656,-25.7656,ThompsonSampling
2089,3,4.3915,8382.1571,-26.1571,ThompsonSampling
2090,3,2.9708,8385.1279,-25.1279,ThompsonSampling
2091,3,3.1066,8388.2345,-24.2345,ThompsonSampling
2092,3,3.6633,8391.8978,-23.8978,ThompsonSampling
2093,3,3.5919,8395.4897,-23.4897,ThompsonSampling
2094,3,4.5734,8400.0632,-24.0632,ThompsonSampling
2095,3,5.0343,8405.0975,-25.0975,ThompsonSampling
2096,3,3.7370,8408.8345,-24.8345,ThompsonSampling
2097,3,4.1217,8412.9562,-24.9562,ThompsonSampling
2098,3,4.1174,8417.0736,-25.0736,ThompsonSampling
2099,3,4.2183,8421.2919,-25.2919,ThompsonSampling
2100,3,2.9077,8424.1997,-24.1997,ThompsonSampling
2101,3,4.4667,8428.6664,-24.6664,ThompsonSampling
2102,3,3.0099,8431.6763,-23.6763,ThompsonSampling
2103,3,2.9713,8434.6476,-22.6476,ThompsonSampling
2104,3,5.5312,8440.1789,-24.1789,ThompsonSampling
2105,3,3.7149,8443.8938,-23.8938,ThompsonSampling
2106,3,3.0641,8446.9578,-22.9578,ThompsonSampling
2107,3,5.9286,8452.8864,-24.8864,ThompsonSampling
2108,3,4.9842,8457.8706,-25.8706,ThompsonSampling
2109,3,5.1358,8463.0064,-27.0064,ThompsonSampling
2110,3,3.4509,8466.4574,-26.4574,ThompsonSampling
2111,3,5.2896,8471.7470,-27.7470,ThompsonSampling
2112,3,3.1932,8474.9401,-26.9401,ThompsonSampling
2113,3,3.7886,8478.7287,-26.7287,ThompsonSampling
2114,3,4.6404,8483.3691,-27.3691,ThompsonSampling
2115,3,4.8788,8488.2479,-28.2479,ThompsonSampling
2116,3,5.6386,8493.8864,-29.8864,ThompsonSampling
2117,3,3.0562,8496.9427,-28.9427,ThompsonSampling
2118,3,5.3995,8502.3422,-30.3422,ThompsonSampling
2119,3,5.4485,8507.7907,-31.7907,ThompsonSampling
2120,3,3.5686,8511.3593,-31.3593,ThompsonSampling
2121,3,3.0504,8514.4097,-30.4097,ThompsonSampling
2122,3,3.3360,8517.7457,-29.7457,ThompsonSampling
2123,3,4.9208,8522.6664,-30.6664,ThompsonSampling
2124,3,4.6986,8527.3650,-31.3650,ThompsonSampling
2125,3,4.6827,8532.0478,-32.0478,ThompsonSampling
2126,3,2.8830,8534.9307,-30.9307,ThompsonSampling
2127,3,4.8701,8539.8009,-31.8009,ThompsonSampling
2128,3,4.1817,8543.9826,-31.9826,ThompsonSampling
2129,3,3.7690,8547.7517,-31.7517,ThompsonSampling
2130,3,4.6814,8552.4330,-32.4330,ThompsonSampling
2131,3,3.5898,8556.0228,-32.0228,ThompsonSampling
2132,3,4.2096,8560.2324,-32.2324,ThompsonSampling
2133,3,4.2854,8564.5179,-32.5179,ThompsonSampling
2134,3,4.6371,8569.1549,-33.1549,ThompsonSampling
2135,3,4.2230,8573.3780,-33.3780,ThompsonSampling
2136,3,5.0177,8578.3957,-34.3957,ThompsonSampling
2137,3,4.5857,8582.9814,-34.9814,ThompsonSampling
2138,2,4.4883,8587.4697,-35.4697,ThompsonSampling
2139,3,3.7854,8591.2551,-35.2551,ThompsonSampling
2140,3,4.6261,8595.8813,-35.8813,ThompsonSampling
2141,3,2.7465,8598.6278,-34.6278,ThompsonSampling
2142,3,4.0290,8602.6568,-34.6568,ThompsonSampling
2143,3,3.2186,8605.8754,-33.8754,ThompsonSampling
2144,3,3.9075,8609.7829,-33.7829,ThompsonSampling
2145,3,3.9527,8613.7356,-33.7356,ThompsonSampling
2146,3,2.7084,8616.4439,-32.4439,ThompsonSampling
2147,3,5.6578,8622.1017,-34.1017,ThompsonSampling
2148,3,3.0778,8625.1795,-33.1795,ThompsonSampling
2149,3,3.6934,8628.8729,-32.8729,ThompsonSampling
2150,3,3.1883,8632.0612,-32.0612,ThompsonSampling
2151,3,3.7926,8635.8538,-31.8538,ThompsonSampling
2152,3,3.5066,8639.3605,-31.3605,ThompsonSampling
2153,3,3.6620,8643.0224,-31.0224,ThompsonSampling
2154,3,3.8362,8646.8587,-30.8587,ThompsonSampling
2155,3,3.9718,8650.8305,-30.8305,ThompsonSampling
2156,3,2.8091,8653.6397,-29.6397,ThompsonSampling
2157,3,2.1872,8655.8268,-27.8268,ThompsonSampling
2158,3,3.4973,8659.3241,-27.3241,ThompsonSampling
2159,3,3.4004,8662.7246,-26.7246,ThompsonSampling
2160,3,4.9553,8667.6798,-27.6798,ThompsonSampling
2161,3,3.9783,8671.6581,-27.6581,ThompsonSampling
2162,3,5.3693,8677.0274,-29.0274,ThompsonSampling
2163,3,3.1791,8680.2064,-28.2064,ThompsonSampling
2164,3,4.8838,8685.0902,-29.0902,ThompsonSampling
2165,3,2.3874,8687.4776,-27.4776,ThompsonSampling
2166,3,2.4831,8689.9606,-25.9606,ThompsonSampling
2167,3,4.6957,8694.6563,-26.6563,ThompsonSampling
2168,3,4.6694,8699.3258,-27.3258,ThompsonSampling
2169,3,5.9823,8705.3080,-29.3080,ThompsonSampling
2170,3,4.8049,8710.1129,-30.1129,ThompsonSampling
2171,3,3.3770,8713.4899,-29.4899,ThompsonSampling
2172,3,3.6917,8717.1815,-29.1815,ThompsonSampling
2173,3,3.1891,8720.3706,-28.3706,ThompsonSampling
2174,3,4.2710,8724.6416,-28.6416,ThompsonSampling
2175,3,2.8985,8727.5401,-27.5401,ThompsonSampling
2176,3,5.6602,8733.2004,-29.2004,ThompsonSampling
2177,3,4.2106,8737.4109,-29.4109,ThompsonSampling
2178,3,3.4683,8740.8793,-28.8793,ThompsonSampling
2179,3,4.5325,8745.4118,-29.4118,ThompsonSampling
2180,3,4.1171,8749.5289,-29.5289,ThompsonSampling
2181,3,3.0622,8752.5911,-28.5911,ThompsonSampling
2182,3,5.1794,8757.7705,-29.7705,ThompsonSampling
2183,3,4.5195,8762.2900,-30.2900,ThompsonSampling
2184,3,2.0698,8764.3598,-28.3598,ThompsonSampling
2185,3,5.0780,8769.4378,-29.4378,ThompsonSampling
2186,3,4.3208,8773.7586,-29.7586,ThompsonSampling
2187,3,3.0260,8776.7845,-28.7845,ThompsonSampling
2188,3,5.1586,8781.9431,-29.9431,ThompsonSampling
2189,3,4.9696,8786.9127,-30.9127,ThompsonSampling
2190,3,3.4992,8790.4119,-30.4119,ThompsonSampling
2191,3,4.8529,8795.2648,-31.2648,ThompsonSampling
2192,3,3.9494,8799.2142,-31.2142,ThompsonSampling
2193,3,4.9737,8804.1878,-32.1878,ThompsonSampling
2194,3,3.7016,8807.8895,-31.8895,ThompsonSampling
2195,3,5.1376,8813.0271,-33.0271,ThompsonSampling
2196,3,4.5430,8817.5701,-33.5701,ThompsonSampling
2197,3,3.2335,8820.8036,-32.8036,ThompsonSampling
2198,3,4.2643,8825.0679,-33.0679,ThompsonSampling
2199,3,3.5766,8828.6445,-32.6445,ThompsonSampling
2200,3,2.2263,8830.8708,-30.8708,ThompsonSampling
2201,3,2.6180,8833.4888,-29.4888,ThompsonSampling
2202,3,3.4654,8836.9542,-28.9542,ThompsonSampling
2203,3,4.1872,8841.1415,-29.1415,ThompsonSampling
2204,3,4.3387,8845.4802,-29.4802,ThompsonSampling
2205,3,3.1376,8848.6178,-28.6178,ThompsonSampling
2206,3,5.1035,8853.7213,-29.7213,ThompsonSampling
2207,3,3.7833,8857.5046,-29.5046,ThompsonSampling
2208,2,4.1424,8861.6470,-29.6470,ThompsonSampling
2209,3,4.7989,8866.4459,-30.4459,ThompsonSampling
2210,3,3.5258,8869.9717,-29.9717,ThompsonSampling
2211,3,5.3029,8875.2746,-31.2746,ThompsonSampling
2212,3,5.3415,8880.6161,-32.6161,ThompsonSampling
2213,3,2.8400,8883.4560,-31.4560,ThompsonSampling
2214,3,5.2838,8888.7398,-32.7398,ThompsonSampling
2215,3,3.9193,8892.6591,-32.6591,ThompsonSampling
2216,3,4.2407,8896.8998,-32.8998,ThompsonSampling
2217,3,5.7193,8902.6191,-34.6191,ThompsonSampling
2218,3,3.7126,8906.3317,-34.3317,ThompsonSampling
2219,3,2.6595,8908.9912,-32.9912,ThompsonSampling
2220,3,6.1285,8915.1197,-35.1197,ThompsonSampling
2221,3,3.1000,8918.2197,-34.2197,ThompsonSampling
2222,3,3.0926,8921.3123,-33.3123,ThompsonSampling
2223,3,5.1149,8926.4272,-34.4272,ThompsonSampling
2224,3,5.1419,8931.5691,-35.5691,ThompsonSampling
2225,3,4.8830,8936.4522,-36.4522,ThompsonSampling
2226,3,4.5057,8940.9579,-36.9579,ThompsonSampling
2227,3,3.2301,8944.1880,-36.1880,ThompsonSampling
2228,3,4.7610,8948.9490,-36.9490,ThompsonSampling
2229,3,4.0128,8952.9617,-36.9617,ThompsonSampling
2230,3,3.7215,8956.6833,-36.6833,ThompsonSampling
2231,3,1.8853,8958.5685,-34.5685,ThompsonSampling
2232,3,5.4187,8963.9873,-35.9873,ThompsonSampling
2233,3,4.4917,8968.4789,-36.4789,ThompsonSampling
2234,3,4.2152,8972.6942,-36.6942,ThompsonSampling
2235,3,2.8291,8975.5233,-35.5233,ThompsonSampling
2236,3,4.2720,8979.7952,-35.7952,ThompsonSampling
2237,3,5.6192,8985.4145,-37.4145,ThompsonSampling
2238,3,2.8124,8988.2269,-36.2269,ThompsonSampling
2239,3,5.3190,8993.5460,-37.5460,ThompsonSampling
2240,3,3.4415,8996.9874,-36.9874,ThompsonSampling
2241,3,5.7172,9002.7046,-38.7046,ThompsonSampling
2242,3,3.7540,9006.4586,-38.4586,ThompsonSampling
2243,3,3.0352,9009.4938,-37.4938,ThompsonSampling
2244,3,4.2467,9013.7405,-37.7405,ThompsonSampling
2245,3,4.5692,9018.3097,-38.3097,ThompsonSampling
2246,3,4.3209,9022.6306,-38.6306,ThompsonSampling
2247,3,3.8218,9026.4524,-38.4524,ThompsonSampling
2248,3,3.8062,9030.2586,-38.2586,ThompsonSampling
2249,3,5.1005,9035.3591,-39.3591,ThompsonSampling
2250,3,3.4622,9038.8213,-38.8213,ThompsonSampling
2251,3,3.4764,9042.2978,-38.2978,ThompsonSampling
2252,3,2.2935,9044.5912,-36.5912,ThompsonSampling
2253,3,4.8410,9049.4322,-37.4322,ThompsonSampling
2254,3,3.1211,9052.5533,-36.5533,ThompsonSampling
2255,3,3.1025,9055.6559,-35.6559,ThompsonSampling
2256,3,3.5934,9059.2493,-35.2493,ThompsonSampling
2257,3,3.4278,9062.6771,-34.6771,ThompsonSampling
2258,3,2.9816,9065.6587,-33.6587,ThompsonSampling
2259,3,4.1771,9069.8359,-33.8359,ThompsonSampling
2260,3,4.3563,9074.1922,-34.1922,ThompsonSampling
2261,3,5.4683,9079.6604,-35.6604,ThompsonSampling
2262,3,3.8956,9083.5561,-35.5561,ThompsonSampling
2263,3,1.9974,9085.5535,-33.5535,ThompsonSampling
2264,3,5.6235,9091.1770,-35.1770,ThompsonSampling
2265,3,4.1123,9095.2893,-35.2893,ThompsonSampling
2266,3,4.5742,9099.8635,-35.8635,ThompsonSampling
2267,3,3.4781,9103.3416,-35.3416,ThompsonSampling
2268,3,4.6183,9107.9600,-35.9600,ThompsonSampling
2269,3,4.2289,9112.1889,-36.1889,ThompsonSampling
2270,3,3.8206,9116.0095,-36.0095,ThompsonSampling
2271,3,6.0715,9122.0810,-38.0810,ThompsonSampling
2272,3,5.5241,9127.6051,-39.6051,ThompsonSampling
2273,3,4.7849,9132.3899,-40.3899,ThompsonSampling
2274,3,3.6144,9136.0043,-40.0043,ThompsonSampling
2275,3,3.5242,9139.5285,-39.5285,ThompsonSampling
2276,3,4.3763,9143.9048,-39.9048,ThompsonSampling
2277,3,2.6749,9146.5797,-38.5797,ThompsonSampling
2278,3,4.9714,9151.5511,-39.5511,ThompsonSampling
2279,3,2.5952,9154.1464,-38.1464,ThompsonSampling
2280,3,3.8265,9157.9729,-37.9729,ThompsonSampling
2281,3,3.8653,9161.8382,-37.8382,ThompsonSampling
2282,3,4.7441,9166.5824,-38.5824,ThompsonSampling
2283,3,2.8789,9169.4612,-37.4612,ThompsonSampling
2284,3,3.2461,9172.7073,-36.7073,ThompsonSampling
2285,3,4.2158,9176.9231,-36.9231,ThompsonSampling
2286,3,3.5753,9180.4984,-36.4984,ThompsonSampling
2287,3,4.7318,9185.2302,-37.2302,ThompsonSampling
2288,3,5.6987,9190.9288,-38.9288,ThompsonSampling
2289,3,4.9225,9195.8513,-39.8513,ThompsonSampling
2290,3,3.6597,9199.5110,-39.5110,ThompsonSampling
2291,3,3.8745,9203.3854,-39.3854,ThompsonSampling
2292,3,6.2757,9209.6612,-41.6612,ThompsonSampling
2293,3,5.7517,9215.4129,-43.4129,ThompsonSampling
2294,3,2.9742,9218.3871,-42.3871,ThompsonSampling
2295,3,2.9227,9221.3098,-41.3098,ThompsonSampling
2296,3,4.4320,9225.7418,-41.7418,ThompsonSampling
2297,3,3.2931,9229.0350,-41.0350,ThompsonSampling
2298,3,4.7783,9233.8132,-41.8132,ThompsonSampling
2299,3,3.3125,9237.1257,-41.1257,ThompsonSampling
2300,3,3.3221,9240.4478,-40.4478,ThompsonSampling
2301,3,4.7842,9245.2320,-41.2320,ThompsonSampling
2302,3,4.6369,9249.8689,-41.8689,ThompsonSampling
2303,2,3.6343,9253.5033,-41.5033,ThompsonSampling
2304,3,4.0917,9257.5949,-41.5949,ThompsonSampling
2305,3,3.1604,9260.7554,-40.7554,ThompsonSampling
2306,3,5.1543,9265.9097,-41.9097,ThompsonSampling
2307,3,3.7437,9269.6534,-41.6534,ThompsonSampling
2308,3,4.3075,9273.9609,-41.9609,ThompsonSampling
2309,3,4.4030,9278.3639,-42.3639,ThompsonSampling
2310,3,3.3124,9281.6763,-41.6763,ThompsonSampling
2311,3,4.6674,9286.3437,-42.3437,ThompsonSampling
2312,3,5.8736,9292.2172,-44.2172,ThompsonSampling
2313,3,3.4073,9295.6245,-43.6245,ThompsonSampling
2314,3,4.4517,9300.0762,-44.0762,ThompsonSampling
2315,3,3.9909,9304.0671,-44.0671,ThompsonSampling
2316,3,3.4449,9307.5120,-43.5120,ThompsonSampling
2317,3,5.6895,9313.2015,-45.2015,ThompsonSampling
2318,3,4.0890,9317.2905,-45.2905,ThompsonSampling
2319,3,4.7968,9322.0873,-46.0873,ThompsonSampling
2320,3,3.3977,9325.4850,-45.4850,ThompsonSampling
2321,3,3.7147,9329.1997,-45.1997,ThompsonSampling
2322,3,5.9128,9335.1125,-47.1125,ThompsonSampling
2323,3,2.6888,9337.8013,-45.8013,ThompsonSampling
2324,3,3.8013,9341.6026,-45.6026,ThompsonSampling
2325,3,4.2354,9345.8380,-45.8380,ThompsonSampling
2326,3,4.0629,9349.9009,-45.9009,ThompsonSampling
2327,2,4.6471,9354.5481,-46.5481,ThompsonSampling
2328,3,4.2080,9358.7560,-46.7560,ThompsonSampling
2329,3,3.7016,9362.4576,-46.4576,ThompsonSampling
2330,2,2.6856,9365.1433,-45.1433,ThompsonSampling
2331,3,1.8253,9366.9685,-42.9685,ThompsonSampling
2332,3,4.5236,9371.4921,-43.4921,ThompsonSampling
2333,3,3.0797,9374.5718,-42.5718,ThompsonSampling
2334,3,4.7821,9379.3539,-43.3539,ThompsonSampling
2335,3,3.7295,9383.0834,-43.0834,ThompsonSampling
2336,3,5.5016,9388.5850,-44.5850,ThompsonSampling
2337,3,4.5374,9393.1224,-45.1224,ThompsonSampling
2338,3,1.9715,9395.0939,-43.0939,ThompsonSampling
2339,2,3.2970,9398.3909,-42.3909,ThompsonSampling
